,firstSeen,askPrice,isNew,color,brandName,modelName,vf_Seats,vf_WheelBaseShort,vf_Wheels,vf_Windows
5162505,2019-01-30,34255,True,Cajun Red Tintcoat,CHEVROLET,Impala,5,111.70,4,4
5162509,2019-01-01,19564,True,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.30,4,4
5162524,2019-02-27,16981,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
5162539,2019-03-26,17838,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5162554,2018-10-27,23592,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
5164005,2018-09-21,25070,True,Red,CHEVROLET,Malibu,5,111.4,4,4
5164018,2018-12-28,23288,True,Tan,CHEVROLET,Malibu,5,111.4,4,4
5164074,2018-08-17,27900,False,Gray,CHEVROLET,Impala,5,111.7,4,4
5164089,2018-09-20,23090,True,Gray,CHEVROLET,Cruze,5,106.30,4,4
5164092,2019-02-09,27900,False,Blue,CHEVROLET,Impala,5,111.7,4,4
5164122,2018-12-12,35991,True,White,CHEVROLET,Impala,5,111.70,4,4
5164143,2019-03-14,35475,True,Red,CHEVROLET,Impala,5,111.70,4,4
5164160,2017-11-07,21840,True,Blue,CHEVROLET,Cruze,5,106.30,4,6
5164162,2019-03-02,26295,True,Red,CHEVROLET,Malibu,5,111.40,4,4
5164182,2019-04-10,26783,True,Silver,CHEVROLET,Malibu,5,111.40,4,4
5183072,2018-11-16,8900,False,Mosaic Black,CHEVROLET,Cruze,5,106.3,4,4
5183672,2019-11-08,10997,False,Silver Ice,CHEVROLET,Cruze,5,106.3,4,4
5184308,2018-11-28,25970,False,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5184319,2018-12-06,0,False,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.4,4,4
5184336,2018-07-10,36125,True,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.4,4,4
5184339,2018-12-12,47475,True,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5184355,2018-12-21,49110,True,Ebony Twilight Metallic,BUICK,LaCrosse,5,114.40,4,4
5184413,2018-11-10,38133,False,Black Raven,CADILLAC,XTS,5,111.7,4,4
5184452,2018-07-10,29205,True,Rioja Red Metallic,BUICK,Regal,5,111.4,4,6
5184472,2018-07-10,27035,True,Rioja Red Metallic,BUICK,Regal,5,111.4,4,6
5184497,2018-11-02,36050,True,White Frost Tricoat,BUICK,LaCrosse,5,114.40,4,4
5184503,2018-12-13,22950,False,Quicksilver Metallic,BUICK,LaCrosse,5,114.4,4,4
5184565,2018-08-29,35530,True,Pepperdust Metallic,BUICK,LaCrosse,5,114.40,4,4
5185847,2018-11-28,25970,False,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5185854,2018-12-06,0,False,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.4,4,4
5185879,2018-09-27,55005,True,Bronze Dune Metallic,CADILLAC,CT6,5,122.40,4,4
5185888,2018-09-11,54470,True,Radiant Silver Metallic,CADILLAC,CT6,5,122.40,4,4
5185909,2018-12-01,54790,True,Crystal White Tricoat,CADILLAC,CT6,5,122.40,4,4
5185930,2018-11-10,38133,False,Black Raven,CADILLAC,XTS,5,111.7,4,4
5185996,2018-12-14,22950,False,Quicksilver Metallic,BUICK,LaCrosse,5,114.4,4,4
5187200,2018-11-28,25970,False,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5187211,2018-12-06,0,False,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.4,4,4
5187229,2017-10-02,36125,True,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.4,4,4
5187232,2018-12-12,47475,True,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5187248,2018-12-21,49110,True,Ebony Twilight Metallic,BUICK,LaCrosse,5,114.40,4,4
5187306,2018-11-10,38133,False,Black Raven,CADILLAC,XTS,5,111.7,4,4
5187345,2018-04-05,29205,True,Rioja Red Metallic,BUICK,Regal,5,111.4,4,6
5187365,2018-05-14,27035,True,Rioja Red Metallic,BUICK,Regal,5,111.4,4,6
5187390,2018-11-03,36050,True,White Frost Tricoat,BUICK,LaCrosse,5,114.40,4,4
5187396,2018-12-13,22950,False,Quicksilver Metallic,BUICK,LaCrosse,5,114.4,4,4
5187458,2018-08-29,35530,True,Pepperdust Metallic,BUICK,LaCrosse,5,114.40,4,4
5197447,2018-09-27,28625,False,Dark Sapphire Blue Metallic,BUICK,LaCrosse,5,114.4,4,4
5197455,2018-10-22,29147,True,Smoked Pearl Metallic,BUICK,Regal,5,111.40,4,6
5197456,2018-11-09,19995,False,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
5197470,2018-12-04,23157,True,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.30,4,4
5197481,2018-11-23,16852,True,Cajun Red Tintcoat,CHEVROLET,Sonic,5,99.40,4,4
5197541,2018-12-30,24420,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197544,2018-11-07,34640,True,Blue Velvet Metallic,CHEVROLET,Impala,5,111.70,4,4
5197564,2018-11-09,18482,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,160.30,4,6
5197570,2018-10-07,42085,True,White Frost Tricoat,BUICK,LaCrosse,5,114.4,4,4
5197580,2019-01-18,595,True,Cajun Red Tintcoat,CHEVROLET,Impala,5,111.70,4,4
5197591,2019-01-14,27090,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197596,2019-01-24,19495,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5197601,2018-12-30,27980,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
5197607,2019-01-23,19988,False,Silver Ice Metallic,CHEVROLET,Cruze,5,160.30,4,6
5197622,2019-01-16,39252,True,Iridescent Pearl Tricoat,CHEVROLET,Impala,5,111.70,4,4
5197632,2018-12-28,16982,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5197656,2017-10-26,21202,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
5197685,2019-02-07,34080,True,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.40,4,4
5197688,2018-12-20,14988,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5197694,2019-02-28,25854,True,Pepperdust Metallic,BUICK,LaCrosse,5,114.40,4,4
5197700,2019-01-14,33935,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.40,4,4
5197739,2018-08-13,17776,True,Mosaic Black Metallic,CHEVROLET,Sonic,5,99.40,4,4
5197745,2019-01-14,20722,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197759,2019-03-16,23676,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197767,2018-08-22,27958,True,Summit White,CHEVROLET,Volt,5,106.1,4,6
5197789,2019-03-05,37657,True,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.40,4,4
5197797,2018-12-20,14552,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5197811,2019-03-05,34530,True,Red Quartz Tintcoat,BUICK,LaCrosse,5,114.40,4,4
5197827,2019-02-23,24982,False,Ebony Twilight Metallic,BUICK,Regal,5,111.4,4,6
5197830,2018-12-07,22485,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
5197831,2019-04-04,18000,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197835,2019-02-12,16695,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,6
5197857,2016-10-27,24445,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
5197865,2017-12-08,26060,True,Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
5197867,2019-04-02,17995,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
5199549,2018-11-27,19186,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5199556,2018-02-25,23275,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
5199571,2018-09-06,12492,True,Blue,CHEVROLET,Spark,4,93.90,4,4
5199576,2018-08-07,15169,True,White,CHEVROLET,Cruze,5,106.30,4,4
5199577,2018-09-15,18585,True,Blue,CHEVROLET,Cruze,5,106.3,4,4
5199593,2018-03-08,19173,True,Nightfall,CHEVROLET,Malibu,5,111.4,4,4
5199595,2018-05-25,22501,True,White,CHEVROLET,Malibu,5,111.4,4,4
5199602,2018-06-05,21428,True,Black,CHEVROLET,Malibu,5,111.4,4,4
5199607,2018-12-08,38555,True,Blue,CHEVROLET,Volt,5,106.10,4,6
5199615,2018-06-05,19448,True,Graphite,CHEVROLET,Cruze,5,106.3,4,4
5199616,2018-09-21,10656,True,Silver,CHEVROLET,Spark,4,93.90,4,4
5199619,2018-12-04,16168,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
5199626,2018-09-15,18240,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
5199631,2018-10-05,10656,True,Gray,CHEVROLET,Spark,4,93.90,4,4
5199649,2018-06-05,20365,True,Blue,CHEVROLET,Cruze,5,106.3,4,4
5199651,2018-08-09,23600,True,Pepperdust,CHEVROLET,Malibu,5,111.4,4,4
5199666,2019-01-15,0,True,Silver,CHEVROLET,Impala,5,111.7,4,4
5199670,2018-11-16,19994,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
5199672,2019-01-12,20251,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5199675,2018-11-13,32117,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
5199681,2019-01-12,16804,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5199691,2018-06-05,23130,True,Black,CHEVROLET,Malibu,5,111.4,4,4
5199693,2018-04-21,20775,True,White,CHEVROLET,Malibu,5,111.4,4,4
5199705,2018-09-14,19495,True,Black,CHEVROLET,Cruze,5,106.30,4,4
5199708,2018-11-27,14949,False,Black Onyx,BUICK,Regal,5,107.8,4,4
5199711,2017-12-16,15494,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
5199731,2018-06-05,20085,True,Blue,CHEVROLET,Cruze,5,106.3,4,4
5199734,2019-02-13,17390,True,White,CHEVROLET,Spark,4,93.90,4,4
5199736,2018-12-04,14500,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5199737,2018-10-05,18428,False,Black,CHEVROLET,Impala,5,111.7,4,4
5199738,2018-06-24,22985,True,White,CHEVROLET,Malibu,5,111.4,4,4
5199753,2018-09-17,12695,True,Black,CHEVROLET,Spark,4,93.90,4,4
5199755,2018-09-14,17245,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
5199758,2018-06-20,23585,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5199769,2018-06-05,24490,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
5199772,2019-02-18,10492,False,Splash,CHEVROLET,Spark,4,93.9,4,4
5199776,2018-10-10,19495,True,Silver,CHEVROLET,Cruze,5,106.30,4,4
5199777,2019-02-15,11100,False,Summit White,CHEVROLET,Spark,4,93.9,4,4
5199785,2019-02-15,16872,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
5199796,2018-06-05,20655,True,Pearl,CHEVROLET,Malibu,5,111.4,4,4
5199800,2019-02-28,15819,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5199803,2018-08-07,18756,True,Red,CHEVROLET,Malibu,5,111.4,4,4
5199806,2018-09-20,10809,True,Red,CHEVROLET,Spark,4,93.90,4,4
5199811,2018-11-16,17377,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
5199817,2018-07-09,23135,True,Black,CHEVROLET,Malibu,5,111.4,4,4
5199818,2018-10-05,12619,True,Gray,CHEVROLET,Spark,4,93.90,4,4
5199824,2019-02-09,13489,False,Summit White,CHEVROLET,Cruze,5,106.30,4,6
5199830,2018-06-24,19785,True,Red,CHEVROLET,Malibu,5,111.4,4,4
5199839,2018-10-05,10810,True,Silver,CHEVROLET,Spark,4,93.90,4,4
5199843,2018-08-28,13565,True,Orange,CHEVROLET,Spark,4,93.90,4,4
5199846,2018-08-09,18459,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
5199854,2018-11-27,19589,False,Beige,CHEVROLET,Impala,5,111.7,4,4
5199857,2018-10-05,10810,True,Red,CHEVROLET,Spark,4,93.90,4,4
5199858,2019-03-09,17413,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5199866,2019-03-27,20584,True,White,CHEVROLET,Malibu,5,111.40,4,4
5199875,2019-04-04,20276,True,Gray,CHEVROLET,Malibu,5,111.40,4,4
5199896,2019-03-15,15827,False,Red,CHEVROLET,Cruze,5,106.3,4,4
5203066,2018-11-02,18900,False,White,CHEVROLET,Malibu,5,111.4,4,4
5204753,2019-01-06,0,False,MOSAIC BLACK ME,CHEVROLET,Cruze,5,106.3,4,4
5205103,2019-06-21,0,False,Silver Ice Met,CHEVROLET,Sonic,5,99.4,4,4
5206030,2019-06-27,11995,False,Silver Ice Met,CHEVROLET,Sonic,5,99.4,4,4
5206376,2019-08-08,11977,False,Red,CHEVROLET,Spark,4,93.90,4,4
5206649,2019-06-27,11995,False,Silver Ice Met,CHEVROLET,Sonic,5,99.4,4,4
5206997,2019-08-08,11977,False,Red,CHEVROLET,Spark,4,93.90,4,4
5207240,2018-05-21,10995,False,Splash,CHEVROLET,Spark,4,93.90,4,4
5207780,2019-01-29,18495,False,Black Raven,CADILLAC,ATS,5,109.30,4,4
5207927,2019-05-19,10995,False,Mosaic Black,CHEVROLET,Sonic,5,99.40,4,4
5208395,2020-02-05,29476,False,Crystal White Tricoat,CADILLAC,CT6,5,122.40,4,4
5208466,2018-05-21,10995,False,Splash,CHEVROLET,Spark,4,93.90,4,4
5209007,2019-01-29,18495,False,Black Raven,CADILLAC,ATS,5,109.30,4,4
5209154,2019-05-19,10995,False,Mosaic Black,CHEVROLET,Sonic,5,99.40,4,4
5209618,2020-02-05,29476,False,Crystal White Tricoat,CADILLAC,CT6,5,122.40,4,4
5210298,2018-06-30,26000,False,Phantom Gray,CADILLAC,ATS,5,109.30,4,4
5211043,2019-05-03,13750,False,Nightfall Gray,CHEVROLET,Sonic,5,99.40,4,4
5211327,2019-08-14,33000,False,Red Obsession Tintcoat,CADILLAC,CTS,5,114.50,4,4
5211331,2019-06-28,14500,False,Black,CHEVROLET,Cruze,5,106.30,4,6
5211603,2019-09-04,21250,False,Silver Moonlight,CADILLAC,ATS,5,109.3,4,4
5212732,2018-06-30,26000,False,Phantom Gray,CADILLAC,ATS,5,109.30,4,4
5213475,2019-05-03,13750,False,Nightfall Gray,CHEVROLET,Sonic,5,99.40,4,4
5213759,2019-08-14,33000,False,Red Obsession Tintcoat,CADILLAC,CTS,5,114.50,4,4
5213763,2019-06-28,14500,False,Black,CHEVROLET,Cruze,5,106.30,4,6
5214034,2019-09-04,21250,False,Silver Moonlight,CADILLAC,ATS,5,109.3,4,4
5220140,2018-08-25,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
5220436,2019-01-09,14991,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5220479,2018-10-13,16995,False,Red Tintcoat,CHEVROLET,Impala,5,111.7,4,4
5220673,2019-02-23,13999,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
5221165,2019-09-18,18466,False,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
5222662,2019-05-02,13750,False,Red,CHEVROLET,Cruze,5,106.3,4,4
5224731,2019-05-02,13750,False,Red,CHEVROLET,Cruze,5,106.3,4,4
5226811,2019-09-01,38888,False,Black Raven,CADILLAC,CT6,5,122.40,4,4
5228184,2019-09-01,38888,False,Black Raven,CADILLAC,CT6,5,122.40,4,4
5232824,2018-07-10,32800,False,Bronze Dune Metallic,CADILLAC,CTS,5,114.50,4,4
5234710,2018-05-22,0,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234712,2018-05-12,14867,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234714,2018-01-26,0,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
5234719,2018-05-22,0,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234722,2018-05-22,0,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234733,2018-05-08,15863,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5234743,2017-11-25,0,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234751,2018-05-12,14426,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
5234780,2018-05-22,13958,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5234831,2018-06-29,0,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
5234842,2018-05-22,15222,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5235057,2018-06-06,13969,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
5235118,2019-03-30,0,False,Yellow,CHEVROLET,Spark,4,93.90,4,4
5235216,2019-04-03,0,False,Summit White,CHEVROLET,Malibu,5,111.40,4,4
5235352,2019-06-08,16950,False,Blue,CHEVROLET,Malibu,5,111.4,4,4
5235378,2019-07-03,0,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
5235437,2019-03-20,17025,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5235442,2019-03-20,15800,False,Blue Velvet,CHEVROLET,Malibu,5,111.40,4,4
5235443,2019-03-20,16950,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5235445,2019-03-20,13175,False,Nightfall Gray,CHEVROLET,Sonic,5,99.40,4,4
5235623,2019-09-07,21223,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
5235743,2019-08-14,15890,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5235744,2019-07-27,17895,False,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
5235828,2020-01-07,0,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
5236001,2019-03-20,37389,False,Black Raven,CADILLAC,CTS,5,114.6,4,4
5236234,2018-05-11,16319,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
5236713,2018-05-08,17284,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5236931,2018-10-24,0,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5237703,2019-03-14,17659,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5237758,2018-11-26,14691,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5237938,2019-03-29,15872,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5238080,2019-06-16,16431,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5238120,2019-06-12,16898,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
5238143,2019-04-13,15986,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5239241,2019-09-30,12492,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5239340,2020-03-12,16593,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5239435,2018-05-11,16319,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
5239913,2018-05-08,17284,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5240115,2018-10-24,0,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5240887,2019-03-14,17659,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5240943,2018-11-26,14691,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5241122,2019-03-29,15872,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5241271,2019-06-15,16431,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5241305,2019-06-12,16898,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
5241329,2019-04-13,15986,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5242418,2019-09-30,12492,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5242516,2020-03-13,16593,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5242600,2018-05-11,16319,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
5243034,2018-05-08,17284,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5243230,2018-10-24,18593,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5243948,2019-03-14,17659,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5243997,2018-11-26,14691,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5244179,2019-03-29,15872,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5244324,2019-06-15,16431,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5244352,2019-06-12,16898,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
5244376,2019-04-13,15986,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5245498,2019-10-01,12492,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5245575,2020-03-12,16593,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5245663,2018-05-11,16319,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
5246199,2018-05-08,17284,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5246361,2018-10-24,18593,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5246952,2019-03-14,17659,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5246990,2018-11-26,14691,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5247134,2019-03-29,15872,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5247256,2019-06-15,16431,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5247278,2019-06-12,16898,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
5247297,2019-04-13,15986,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5248157,2019-10-01,12492,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5248226,2020-03-12,16593,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5249060,2018-11-21,16875,False,Black,CHEVROLET,Impala,5,111.7,4,4
5249487,2019-07-27,14943,False,Mosaic Black,CHEVROLET,Cruze,5,106.30,4,4
5249588,2019-07-27,16243,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5249854,2020-01-17,11487,False,Black,CHEVROLET,Cruze,5,106.3,4,6
5250116,2018-05-11,16319,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
5250476,2018-05-08,17284,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5250613,2018-10-24,18593,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
5251172,2019-03-14,17659,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5251213,2018-11-26,14691,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5251355,2019-03-29,15872,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5251470,2019-06-15,16431,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5251491,2019-06-12,16898,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
5251509,2019-04-13,15986,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5252317,2019-09-30,12492,False,Mosaic Black,CHEVROLET,Malibu,5,111.4,4,4
5252381,2020-03-12,16593,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5253033,2018-04-06,13264,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
5253226,2018-03-31,13434,False,Ebony Twilight Metallic,BUICK,Verano,5,105.7,4,4
5254090,2019-03-17,31588,False,Black Raven,CADILLAC,CTS,5,114.60,4,4
5254507,2020-04-12,23932,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.70,4,4
5262033,2018-06-30,18661,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
5262034,2018-08-10,22423,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5262039,2018-11-06,26141,True,Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
5268377,2018-08-18,22423,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5268378,2018-08-28,13439,True,Passion Fruit,CHEVROLET,Spark,4,93.90,4,4
5268380,2018-11-27,18123,False,Black Metallic,CHEVROLET,Impala,5,111.7,4,4
5268386,2018-05-25,16822,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5273761,2018-07-09,17651,True,Gray Metallic,CHEVROLET,Sonic,5,99.4,4,4
5273762,2018-08-03,22589,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
5273763,2018-07-20,19705,True,Red,CHEVROLET,Cruze,5,106.3,4,4
5273778,2018-08-18,22423,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5273779,2018-08-28,13439,True,Passion Fruit,CHEVROLET,Spark,4,93.90,4,4
5273780,2018-07-09,16822,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5273789,2018-11-27,18123,False,Black Metallic,CHEVROLET,Impala,5,111.7,4,4
5279732,2018-07-01,17651,True,Gray Metallic,CHEVROLET,Sonic,5,99.4,4,4
5279734,2018-08-03,22589,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
5279737,2018-07-20,19705,True,Red,CHEVROLET,Cruze,5,106.3,4,4
5279752,2018-08-28,13439,True,Passion Fruit,CHEVROLET,Spark,4,93.90,4,4
5279758,2018-07-01,16822,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5279759,2018-08-18,22423,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
5279761,2018-11-27,18123,False,Black Metallic,CHEVROLET,Impala,5,111.7,4,4
5279772,2018-11-10,12955,False,Black Metallic,CHEVROLET,Sonic,5,99.4,4,4
5284976,2018-10-04,17374,False,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5284986,2018-09-20,16524,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5284995,2018-06-25,14799,True,Pepperdust Metallic Brown,CHEVROLET,Cruze,5,106.30,4,6
5284996,2018-07-13,12404,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285001,2018-05-14,16199,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285005,2018-05-01,12404,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285007,2018-09-20,16524,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285015,2018-07-30,14799,True,Nightfall Gray Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285016,2018-06-15,14799,True,Pepperdust Metallic Brown,CHEVROLET,Cruze,5,106.30,4,6
5285017,2018-08-22,12404,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
5285018,2018-06-12,12404,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
5285019,2018-09-26,20679,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285020,2018-08-01,15195,True,Red Hot Red,CHEVROLET,Spark,4,93.90,4,4
5285023,2018-06-15,15194,True,Cajun Red Tintcoat Red,CHEVROLET,Cruze,5,106.30,4,6
